Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Matrix,Sample Type,Parent Sample,Description,Notes,Date,Year,Depth,Units2
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0401B0786,4/17/2001 13:15,Total Kjeldahl Nitrogen,0,0.5,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N786,,4/17/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0401B0786,4/17/2001 13:15,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,N786,,4/17/2001,2001,0.15,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0401B0787,4/17/2001 13:15,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,N787,,4/17/2001,2001,6,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1315,5/15/2001 12:25,Dissolved Ammonia,7664417,0.02,0.02,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1315,,5/15/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1314,5/15/2001 12:25,Dissolved Ammonia,7664417,0.01,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1314,,5/15/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1314,5/15/2001 12:25,Dissolved Iron,7439896,0.005,0.005,mg/L,EPA 200.8 (D) [1]*,"Water, Natural",Normal Sample,0,N1314,,5/15/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1315,5/15/2001 12:25,Dissolved Iron,7439896,0.005,0.005,mg/L,EPA 200.8 (D) [1]*,"Water, Natural",Normal Sample,0,N1315,,5/15/2001,2001,6,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1314,5/15/2001 12:25,Total Iron,7439896,0.025,0.005,mg/L,EPA 200.8 (T) [1]*,"Water, Natural",Normal Sample,0,N1314,,5/15/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1315,5/15/2001 12:25,Total Iron,7439896,0.035,0.005,mg/L,EPA 200.8 (T) [1]*,"Water, Natural",Normal Sample,0,N1315,,5/15/2001,2001,6,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1315,5/15/2001 12:25,Dissolved Nitrate + Nitrite,0,0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,N1315,,5/15/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1314,5/15/2001 12:25,Dissolved Nitrate + Nitrite,0,0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,N1314,,5/15/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1314,5/15/2001 12:25,Total Phosphorus,7723140,0.01,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1314,,5/15/2001,2001,0.15,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1315,5/15/2001 12:25,Total Phosphorus,7723140,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1315,,5/15/2001,2001,6,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1314,5/15/2001 12:25,Total Kjeldahl Nitrogen,0,0.3,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1314,,5/15/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1315,5/15/2001 12:25,Total Kjeldahl Nitrogen,0,0.4,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1315,,5/15/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1314,5/15/2001 12:25,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,N1314,,5/15/2001,2001,0.15,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0501B1315,5/15/2001 12:25,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,N1315,,5/15/2001,2001,6,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1579,6/12/2001 10:45,Dissolved Ammonia,7664417,0.04,0.02,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1579,,6/12/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1578,6/12/2001 10:45,Dissolved Ammonia,7664417,0.02,0.02,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1578,,6/12/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1578,6/12/2001 10:45,Dissolved Iron,7439896,0.005,0.005,mg/L,EPA 200.8 (D) [1]*,"Water, Natural",Normal Sample,0,N1578,,6/12/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1579,6/12/2001 10:45,Dissolved Iron,7439896,0.005,0.005,mg/L,EPA 200.8 (D) [1]*,"Water, Natural",Normal Sample,0,N1579,,6/12/2001,2001,6,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1578,6/12/2001 10:45,Total Iron,7439896,0.209,0.005,mg/L,EPA 200.8 (T) [1]*,"Water, Natural",Normal Sample,0,N1578,,6/12/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1579,6/12/2001 10:45,Total Iron,7439896,0.313,0.005,mg/L,EPA 200.8 (T) [1]*,"Water, Natural",Normal Sample,0,N1579,,6/12/2001,2001,6,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1579,6/12/2001 10:45,Dissolved Nitrate + Nitrite,0,0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,N1579,,6/12/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1578,6/12/2001 10:45,Dissolved Nitrate + Nitrite,0,0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,N1578,,6/12/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1578,6/12/2001 10:45,Total Phosphorus,7723140,0.01,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1578,,6/12/2001,2001,0.15,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1579,6/12/2001 10:45,Total Phosphorus,7723140,0.01,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1579,,6/12/2001,2001,6,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1578,6/12/2001 10:45,Total Kjeldahl Nitrogen,0,0.2,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1578,,6/12/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1579,6/12/2001 10:45,Total Kjeldahl Nitrogen,0,0.2,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1579,,6/12/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1578,6/12/2001 10:45,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,N1578,,6/12/2001,2001,0.15,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0601B1579,6/12/2001 10:45,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,N1579,,6/12/2001,2001,6,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Dissolved Boron,7440428,0.9,0.1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Dissolved Calcium,7440702,22,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Dissolved Chloride,16887006,6,1,mg/L,EPA 300.0 28d Hold [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Dissolved Hardness,0,121,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L as CaCO3 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Dissolved Iron,7439896,0.005,0.005,mg/L,EPA 200.8 (D) [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1800,7/18/2001 11:10,Dissolved Iron,7439896,0.005,0.005,mg/L,EPA 200.8 (D) [1]*,"Water, Natural",Normal Sample,0,N1800,,7/18/2001,2001,6,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Total Iron,7439896,0.067,0.005,mg/L,EPA 200.8 (T) [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1800,7/18/2001 11:10,Total Iron,7439896,0.092,0.005,mg/L,EPA 200.8 (T) [1]*,"Water, Natural",Normal Sample,0,N1800,,7/18/2001,2001,6,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Dissolved Magnesium,7439954,16,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Dissolved Nitrate + Nitrite,0,0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1800,7/18/2001 11:10,Dissolved Nitrate + Nitrite,0,0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,N1800,,7/18/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Total Phosphorus,7723140,0.07,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1800,7/18/2001 11:10,Total Phosphorus,7723140,0.02,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1800,,7/18/2001,2001,6,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Dissolved Potassium,7440097,2.1,0.5,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Dissolved Sodium,7440235,11,1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Dissolved Sulfate,14808798,9,1,mg/L,EPA 300.0 28d Hold [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1800,7/18/2001 11:10,Total Kjeldahl Nitrogen,0,0.4,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1800,,7/18/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Total Kjeldahl Nitrogen,0,0.5,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1799,7/18/2001 11:10,Dissolved ortho-Phosphate,14265442,0.02,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,N1179,,7/18/2001,2001,0.15,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0701B1800,7/18/2001 11:10,Dissolved ortho-Phosphate,14265442,0.02,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,N1800,,7/18/2001,2001,6,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0801B0114,8/14/2001 12:10,Dissolved Iron,7439896,0.057,0.005,mg/L,EPA 200.8 (D) [1]*,"Water, Natural",Normal Sample,0,N,,8/14/2001,2001,6,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0801B0113,8/14/2001 12:10,Dissolved Iron,7439896,0.014,0.005,mg/L,EPA 200.8 (D) [1]*,"Water, Natural",Normal Sample,0,N,,8/14/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0801B0114,8/14/2001 12:10,Total Iron,7439896,0.188,0.005,mg/L,EPA 200.8 (T) [1]*,"Water, Natural",Normal Sample,0,N,,8/14/2001,2001,6,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0801B0113,8/14/2001 12:10,Total Iron,7439896,0.064,0.005,mg/L,EPA 200.8 (T) [1]*,"Water, Natural",Normal Sample,0,N,,8/14/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0801B0113,8/14/2001 12:10,Dissolved Nitrate + Nitrite,0,0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,N,,8/14/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0801B0114,8/14/2001 12:10,Dissolved Nitrate + Nitrite,0,0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,N,,8/14/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0801B0113,8/14/2001 12:10,Total Phosphorus,7723140,0.23,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N,,8/14/2001,2001,0.15,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0801B0114,8/14/2001 12:10,Total Phosphorus,7723140,0.45,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N,,8/14/2001,2001,6,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0801B0114,8/14/2001 12:10,Total Kjeldahl Nitrogen,0,0.6,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N,,8/14/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0801B0113,8/14/2001 12:10,Total Kjeldahl Nitrogen,0,0.6,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N,,8/14/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0801B0114,8/14/2001 12:10,Dissolved ortho-Phosphate,14265442,0.3,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,N,,8/14/2001,2001,6,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0801B0113,8/14/2001 12:10,Dissolved ortho-Phosphate,14265442,0.14,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,N,,8/14/2001,2001,0.15,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0300,9/11/2001 12:15,Dissolved Ammonia,7664417,0.02,0.02,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N0300,,9/11/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0301,9/11/2001 12:15,Dissolved Ammonia,7664417,0.02,0.02,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N0301,,9/11/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0301,9/11/2001 12:15,Dissolved Iron,7439896,0.005,0.005,mg/L,EPA 200.8 (D) [1]*,"Water, Natural",Normal Sample,0,N0301,,9/11/2001,2001,6,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0300,9/11/2001 12:15,Dissolved Iron,7439896,0.005,0.005,mg/L,EPA 200.8 (D) [1]*,"Water, Natural",Normal Sample,0,N0300,,9/11/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0301,9/11/2001 12:15,Total Iron,7439896,0.247,0.005,mg/L,EPA 200.8 (T) [1]*,"Water, Natural",Normal Sample,0,N0301,,9/11/2001,2001,6,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0300,9/11/2001 12:15,Total Iron,7439896,0.201,0.005,mg/L,EPA 200.8 (T) [1]*,"Water, Natural",Normal Sample,0,N0300,,9/11/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0301,9/11/2001 12:15,Dissolved Nitrate + Nitrite,0,0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,N0301,,9/11/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0300,9/11/2001 12:15,Dissolved Nitrate + Nitrite,0,0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,N0300,,9/11/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0300,9/11/2001 12:15,Total Phosphorus,7723140,0.45,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N0300,,9/11/2001,2001,0.15,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0301,9/11/2001 12:15,Total Phosphorus,7723140,0.45,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N0301,,9/11/2001,2001,6,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0301,9/11/2001 12:15,Total Kjeldahl Nitrogen,0,1.7,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N0301,,9/11/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0300,9/11/2001 12:15,Total Kjeldahl Nitrogen,0,1.1,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N0300,,9/11/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0301,9/11/2001 12:15,Dissolved ortho-Phosphate,14265442,0.24,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,N0301,,9/11/2001,2001,6,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA0901B0300,9/11/2001 12:15,Dissolved ortho-Phosphate,14265442,0.33,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,N0300,,9/11/2001,2001,0.15,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA1101B0848,11/5/2001 13:00,Dissolved Ammonia,7664417,0.02,0.02,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N848,,11/5/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA1101B0847,11/5/2001 13:00,Dissolved Ammonia,7664417,0.02,0.02,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N847,,11/5/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA1101B0847,11/5/2001 13:00,Dissolved Boron,7440428,0.9,0.1,mg/L,EPA 200.7 (D) [1]*,"Water, Natural",Normal Sample,0,N847,,11/5/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA1101B0847,11/5/2001 13:00,Dissolved Chloride,16887006,7,1,mg/L,EPA 300.0 28d Hold [1]*,"Water, Natural",Normal Sample,0,N847,,11/5/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA1101B0848,11/5/2001 13:00,Dissolved Nitrate + Nitrite,0,0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,N848,,11/5/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA1101B0847,11/5/2001 13:00,Dissolved Nitrate + Nitrite,0,0.05,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,"Water, Natural",Normal Sample,0,N847,,11/5/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA1101B0848,11/5/2001 13:00,Total Phosphorus,7723140,0.45,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N848,,11/5/2001,2001,6,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA1101B0847,11/5/2001 13:00,Total Phosphorus,7723140,0.39,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N847,,11/5/2001,2001,0.15,mg/L as P 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA1101B0847,11/5/2001 13:00,Dissolved Sulfate,14808798,6,1,mg/L,EPA 300.0 28d Hold [1]*,"Water, Natural",Normal Sample,0,N847,,11/5/2001,2001,0.15,mg/L   
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA1101B0848,11/5/2001 13:00,Total Kjeldahl Nitrogen,0,0.5,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N848,,11/5/2001,2001,6,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA1101B0847,11/5/2001 13:00,Total Kjeldahl Nitrogen,0,0.7,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,N847,,11/5/2001,2001,0.15,mg/L as N 
CLEAR LK 15-UP ARM CL-1          ,CLEAR LK 15-UP ARM C,A8L90382519,NA1101B0847,11/5/2001 13:00,Dissolved ortho-Phosphate,14265442,0.3,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,"Water, Natural",Normal Sample,0,N847,,11/5/2001,2001,0.15,mg/L as P 
