Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Matrix,Sample Type,Parent Sample,Description,Notes,Date,Depth,Units2,Year
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412324,4/19/1973 11:30,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,4/19/1973,36,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412324,4/19/1973 11:30,Dissolved Ammonia,7664417,0.02,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,4/19/1973,36,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412324,4/19/1973 11:30,Total Phosphorus,7723140,0.05,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,4/19/1973,36,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412323,4/19/1973 11:20,Total Phosphorus,7723140,0.06,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,4/19/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412324,4/19/1973 11:30,Total Organic Nitrogen,7727379,0.9,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,4/19/1973,36,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412323,4/19/1973 11:20,Total Organic Nitrogen,7727379,1.3,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,4/19/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412325,4/27/1973 12:15,Dissolved Ammonia,7664417,0.01,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,4/27/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412325,4/27/1973 12:15,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,4/27/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412325,4/27/1973 12:15,Dissolved Nitrate,14797558,0.02,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,4/27/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412326,4/27/1973 12:25,Dissolved Nitrate,14797558,0.02,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/27/1973,36,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412326,4/27/1973 12:25,Dissolved ortho-Phosphate,14265442,0.03,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/27/1973,36,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412326,4/27/1973 12:25,Total Phosphorus,7723140,0.04,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/27/1973,36,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412326,4/27/1973 12:25,Dissolved Ammonia,7664417,0.06,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/27/1973,36,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412325,4/27/1973 12:15,Total Phosphorus,7723140,0.07,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,4/27/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412326,4/27/1973 12:25,Total Organic Nitrogen,7727379,0.6,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/27/1973,36,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412325,4/27/1973 12:15,Total Organic Nitrogen,7727379,2,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,4/27/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412327,5/8/1973 12:15,Dissolved Nitrate,14797558,0.01,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/8/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412327,5/8/1973 12:15,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/8/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412328,5/8/1973 12:25,Dissolved Nitrate,14797558,0.01,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/8/1973,36,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412328,5/8/1973 12:25,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/8/1973,36,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412327,5/8/1973 12:15,Total Phosphorus,7723140,0.06,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/8/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412328,5/8/1973 12:25,Total Phosphorus,7723140,0.07,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/8/1973,36,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412327,5/8/1973 12:15,Dissolved Ammonia,7664417,0.41,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/8/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412328,5/8/1973 12:25,Dissolved Ammonia,7664417,0.41,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/8/1973,36,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412328,5/8/1973 12:25,Total Organic Nitrogen,7727379,0.6,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/8/1973,36,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412327,5/8/1973 12:15,Total Organic Nitrogen,7727379,0.7,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/8/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412329,5/15/1973 9:45,Dissolved Nitrate,14797558,0.01,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/15/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412329,5/15/1973 9:45,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/15/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412330,5/15/1973 9:55,Dissolved Nitrate,14797558,0.01,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/15/1973,36,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412330,5/15/1973 9:55,Dissolved ortho-Phosphate,14265442,0.05,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/15/1973,36,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412329,5/15/1973 9:45,Total Phosphorus,7723140,0.1,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/15/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412330,5/15/1973 9:55,Total Phosphorus,7723140,0.17,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/15/1973,36,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412329,5/15/1973 9:45,Dissolved Ammonia,7664417,0.22,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/15/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412330,5/15/1973 9:55,Total Organic Nitrogen,7727379,0.7,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/15/1973,36,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412330,5/15/1973 9:55,Dissolved Ammonia,7664417,0.96,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/15/1973,36,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412329,5/15/1973 9:45,Total Organic Nitrogen,7727379,1.2,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/15/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412331,5/31/1973 11:45,Dissolved Ammonia,7664417,0.01,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/31/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412331,5/31/1973 11:45,Dissolved Nitrate,14797558,0.01,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/31/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412331,5/31/1973 11:45,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/31/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412332,5/31/1973 11:55,Dissolved Nitrate,14797558,0.01,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/31/1973,34,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412331,5/31/1973 11:45,Total Phosphorus,7723140,0.05,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/31/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412332,5/31/1973 11:55,Dissolved ortho-Phosphate,14265442,0.08,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/31/1973,34,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412332,5/31/1973 11:55,Total Phosphorus,7723140,0.22,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/31/1973,34,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412332,5/31/1973 11:55,Dissolved Ammonia,7664417,0.58,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/31/1973,34,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412332,5/31/1973 11:55,Total Organic Nitrogen,7727379,0.7,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/31/1973,34,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412331,5/31/1973 11:45,Total Organic Nitrogen,7727379,1,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,5/31/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412333,6/27/1973 7:00,Dissolved Nitrate,14797558,0.01,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,6/27/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412333,6/27/1973 7:00,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,6/27/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412334,6/27/1973 7:10,Dissolved Nitrate,14797558,0.01,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,6/27/1973,33,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412333,6/27/1973 7:00,Dissolved Ammonia,7664417,0.02,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,6/27/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412334,6/27/1973 7:10,Dissolved ortho-Phosphate,14265442,0.02,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,6/27/1973,33,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412334,6/27/1973 7:10,Total Phosphorus,7723140,0.07,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,6/27/1973,33,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412333,6/27/1973 7:00,Total Phosphorus,7723140,0.12,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,6/27/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412334,6/27/1973 7:10,Dissolved Ammonia,7664417,0.2,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,6/27/1973,33,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412334,6/27/1973 7:10,Total Organic Nitrogen,7727379,0.9,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,6/27/1973,33,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412333,6/27/1973 7:00,Total Organic Nitrogen,7727379,2.5,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,6/27/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412335,7/11/1973 8:25,Dissolved Ammonia,7664417,0.01,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,7/11/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412335,7/11/1973 8:25,Dissolved ortho-Phosphate,14265442,0.01,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,7/11/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412335,7/11/1973 8:25,Dissolved Nitrate,14797558,0.02,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,7/11/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412336,7/11/1973 8:35,Dissolved Nitrate,14797558,0.02,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/11/1973,33,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412336,7/11/1973 8:35,Dissolved ortho-Phosphate,14265442,0.02,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/11/1973,33,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412336,7/11/1973 8:35,Total Phosphorus,7723140,0.07,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/11/1973,33,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412335,7/11/1973 8:25,Total Phosphorus,7723140,0.1,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,7/11/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412336,7/11/1973 8:35,Dissolved Ammonia,7664417,0.25,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/11/1973,33,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412336,7/11/1973 8:35,Total Organic Nitrogen,7727379,0.8,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/11/1973,33,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412335,7/11/1973 8:25,Total Organic Nitrogen,7727379,1.7,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,7/11/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412337,7/31/1973 10:30,Dissolved Ammonia,7664417,0.01,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/31/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412337,7/31/1973 10:30,Dissolved ortho-Phosphate,14265442,0.02,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/31/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412337,7/31/1973 10:30,Dissolved Nitrate,14797558,0.04,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/31/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412338,7/31/1973 10:40,Dissolved Nitrate,14797558,0.04,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67 [P/A]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/31/1973,33,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412337,7/31/1973 10:30,Total Phosphorus,7723140,0.08,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/31/1973,0,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412338,7/31/1973 10:40,Dissolved ortho-Phosphate,14265442,0.08,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/31/1973,33,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412338,7/31/1973 10:40,Total Phosphorus,7723140,0.38,0.01,mg/L as P,"Std Method 4500-P, D [1]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/31/1973,33,mg/L as P ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412338,7/31/1973 10:40,Dissolved Ammonia,7664417,0.72,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/31/1973,33,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412338,7/31/1973 10:40,Total Organic Nitrogen,7727379,0.8,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/31/1973,33,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412337,7/31/1973 10:30,Total Organic Nitrogen,7727379,1,0.1,mg/L as N,EPA 351.3 [P/A]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/31/1973,0,mg/L as N ,1973
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412339,8/16/1973 10:30,Dissolved Ammonia,7664417,0.01,0.01,mg/L as N,EPA 350.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR / Est. R.L.,,8/16/1973,0,mg/L as N ,1973
